#ID,ID_strumento,Azione,NumeroValore,Borsa,Domestico,Eliminazione,Ticker,BenchmarkVAR,Strike,NumeroValoreSottostante,Maturity,Tipo,Posizione,Ratio,ISIN,rowguid
1336,1,Alcon Inc,1382649US,NYSE,1,0,ACL,,,,,Azioni,,,CH0013826497,BEB9A0AB-DE49-4A4C-B49D-1F512F31ED35
1339,1,Wyeth,1382944US,NYSE,0,0,WYE,,,,,Azioni,,,US9830241009,014A1F83-8CA8-4892-9CB0-301EC864F174
626,1,LONZA GROUP AG Common Stock,1384101CH,ZH,1,0,LONN.S,,,,,Azioni,,,CH0013841017,AE723ACB-4355-42A7-9DDD-46AEFCC1EFDD
1068,1,TRAVELER PROP CASUALITY CORP - A -,1387479US,NYSE,0,0,TAP-A,,,,,Azioni,,,,54D5FE50-F9ED-4385-B607-7ECC59003C49
1144,1,Telecom Italia Media,1389920EU,MIBEU,0,0,TME.MI,,,,,Azioni,,,,EE70BE1F-6181-4B78-82B5-F63E1B1F14AB
855,1,Schindler Gs,1391410CH,ZH,1,0,SCHP.S,,,,,Azioni,,,CH0013914103,19F42C1E-646E-45CE-8A10-783494893A7C
1597,1,BDG Cert DJ EUROSTOXX50 Index,1392118,DAXEU,0,0,palace39,,,,,Azioni,,,,BF448E06-1F30-40CD-A5C9-28A3AA5864C1
1664,1,3M CO,1405105,NYSE,0,0,bigmac42,,,,,Azioni,,,,2B78A2B8-107D-48B6-BA83-BFCF9BF4A112
12,24,TOROs on Nokia,1414783EU,DAXEU,0,1,1414783EU,,,,,Strutturati,,,,652BB2EA-F6E9-4068-AE06-5109499D8A2E
1074,1,Agere Systems Inc,1416618US,NYSE,0,0,AGR-B,,,,,Azioni,,,,1FE9C04B-D021-43E4-AE5D-723777A6C104
1560,1,Parkervision Inc,141805,NYSE,0,0,palace3,,,,,Azioni,,,,9111C404-D8E1-445B-B982-678C16ADEF22
379,1,Alusuisse N,141832CH,ZH,1,0,ALUSn,,,,,Azioni,,,,37A2380F-7EA3-450D-94F9-805CE451D1FB
1390,14,Campbell Global Assets B,1427937US,NYSE,0,0,1427937US,,,,,Azioni,,,BSP193031254,ECA1C643-7DE3-4333-853C-3880CD1BC0A5
868,1,Siegfried N,1428449CH,ZH,1,0,SFZN.S,,,,,Azioni,,,CH0014284498,40C1948A-24C1-4D72-B0BC-FC8DC420E60A
1093,1,Medco Health Solutions,1430073US,NYSE,0,0,MHS,,,,,Azioni,,,US58405U1025,50BC9600-7CE3-4340-A820-15F7EF323A03
1770,30,Rights on Nobel Biocare,143844CH,ZH,0,0,143844CH,,,,,Azioni,,,CH0034508470,CE56F605-4210-4208-8C9E-2BC602B3FE46
1674,1,TALENTUM ACTIVEDGE FUND LTD,1439237,DAXEU,0,0,battle8,,,,,Azioni,,,,145C1C12-E46A-4A14-85D6-2D6AF56EA0DA
1574,1,BB Biotech AG,144158,ZH,0,0,palace17,,,,,Azioni,,,,1D140FC1-588F-4983-ABAA-FCDB6B18F5FE
1305,25,SIMA,1442087CH,ZH,0,0,SIMA.S,,,,,Azioni,,,,D9E8123F-BB88-474E-86BB-5B243EB54559
1453,14,Planetarium Int Eq Cap,1446866EU,DAXEU,0,0,LU0149827361,,,,,Azioni,,,LU0149827361,089C1814-D15C-4CA0-A7AD-6A42B7FAFFC0
295,31,Bright Capital European Fund No.3 LTD,1456279US,NYSE,0,0,1456279US,,,,,Azioni,,,,E106B229-919B-4D7B-AF05-13B63D87057D
1487,1,DJ ST.600 IND.GOODS+S.EX,1461747EU,DAXEU,0,0,EXH4.XE,,,,,Azioni,,,DE0006344799,4AA7AE92-81DA-41A1-B2FF-BF220001FFCB
1071,1,TRAVELERS PROPERTY CASUALTIY GROUP -B-,1467171US,NYSE,0,0,TAP-B,,,,,Azioni,,,,62F7F1E3-986E-4DEA-98A8-6DA3A7E0A9B9
1772,1,Kontron AG,1469452EU,DAXEU,0,0,KBC.XE,,,,,Azioni,,,DE0006053952,A6A7006B-5A96-405A-9344-482DE01A22D0
1053,30,Diritti Zuerich,1482485CH,ZH,1,0,ZURZn_r.S,,,,,Azioni,,,,C068574D-C848-438F-A403-1B38F611B13A
799,1,Swiss Life Holding,1485278CH,ZH,1,0,SLHN.S,,,,,Azioni,,,CH0014852781,C1A06BBB-E78D-40D0-BA47-DE18A8E5C8D1
1672,1,SAM THE EVENT DRIVEN FUND CLASS USD,1488096,NYSE,0,0,battle6,,,,,Azioni,,,,58379DC2-E0F0-4636-8D93-F71C7CAA76B9
1676,1,MAN MULTI-STRATEGY CH FUND,1506891,DAXEU,0,0,battle10,,,,,Azioni,,,,2C8339FD-69DB-474B-88DE-8343C4DCC532
340,1,Comcast Corp A,1508590US,NASDAQ,0,0,CMCSA,,,,,Azioni,,,US20030N1019,7A4314FC-C71F-4974-B8FC-C8AE94B3B904
1431,1,Lernout & Hauspie,151044US,NYSE,0,0,LHSPQ.OI,,,,,Azioni,,,,34D4293C-4639-4F88-834C-3C6BFE722051
13,30,Rights on Swiss Life Holding,1517746CH,ZH,1,1,1517746CH,,,,,Azioni,,,,24DD1FD8-B22D-49E7-BA97-09A5F6956454
1295,31,Hedge Funds GAM Multi-Macro FD,1518265EU,DAXEU,0,0,1518265EU,,,,,Investimenti alternativi,,,VGG3721V1141,AE277B95-49CD-43A9-9582-5DBB46F4B93A
1679,1,THAMES RIVER EDO FUND,1526653,NYSE,0,0,battle 12,,,,,Azioni,,,,FBEC006B-E72E-4C6C-AB3A-923EE2D01734
1055,24,TOROs on SIEMENS,1530196EU,DAXEU,0,1,1530196EU,,,,,Strutturati,,,,CEDACF35-69D6-4200-AEF7-12AD11C0B879
1231,31,European Emerging Market Certificate,1533761EU,DAXEU,0,0,1533761EU,,,,,Azioni,,,,8F8B5370-5299-4051-98CB-19ED7493CB5A
1451,14,Lux Inv Fund Sicav Global Growth,1545902EU,DAXEU,0,0,LU0161640627,,,,,Azioni,,,LU0161640627,3667712B-8FC8-4401-BD71-71AC85DDDB7A
1675,1,SILVER SHIELD FUND,1549985,NYSE,0,0,battle9,,,,,Azioni,,,,643417B3-3BC4-4DD8-82B7-6D3472E1A27C
1233,25,Cert. Baer Div.Immobilienfds Basket,1567652CH,ZH,1,0,1567652CH,,,,,Azioni,,,,45BFDB7A-4862-4872-BE21-4218BAE0C952
1615,1,BDG Open End Cert. S&P 500,1568354,NYSE,0,0,palace55,,,,,Azioni,,,,58D3691E-6CBD-4884-B9BB-8907FC4FEC5F
1456,14,Planetarium Alternative Inv Non Voting,1569110EU,DAXEU,0,0,1569110EU,,,,,Azioni,,,BSP7898Q1053,72B68FB4-7913-4B98-B79E-F37847E97EAA
1371,14,HSBC Gif Indian Eq Ac,1578919US,NYSE,0,0,LU0164881194,,,,,Azioni,,,LU0164881194,5FDB40C2-3A65-4E35-B0CC-4A53F95CE7DD
1395,14,Chester Global Strategy Fund Ltd,1583763US,NYSE,0,0,1583763US,,,,,Azioni,,,KYG209451049,284AA9B8-2D0F-418E-9161-0DB7451FA606
1287,31,Hedge Funds GAM Trad/CHF Open Class,1586004CH,ZH,0,0,1586004CH,,,,,Investimenti alternativi,,,VGG3722G1651,2D618068-76E4-48AD-8B75-B0F6E50CD9AE
328,1,EMS-CHEMIE HLD SA,158703CH,ZH,1,0,EMSN.S,,,,,Azioni,,,,99759F48-6B09-45D0-870E-D161B2938B1F
1352,1,Info Architects,1592652US,NASDAQ,0,0,IKU.GBE,NDX.X.X,,,,Azioni,,,US45669R5037,D7F7AB28-C4CE-4018-8789-5CAB0241DCBB
1375,14,LODH EM PREC. MET. & RES. RA,1592968EU,DAXEU,0,0,GB0033211953,,,,,Azioni,,,GB0033211953,0216E491-8706-4484-BB4D-50C14377149E
1727,29,LGT CF Alternative Invest USD,1593583,NYSE,0,0,1593583,,,,,Investimenti alternativi,,,KYG5472E1347,B7520DED-5514-400F-B1BE-D680AA8F166A
1817,1,Merril Lynch Sicav-Global Fundamental Value Fund,1597095,NYSE,0,0,bang2,,,,,Azioni,,,1597095,EE1F404F-1F98-4761-BE3A-D181B7AA2D3A
942,1,Telecom Ita Risp,1602293EU,MIBEU,0,0,TITR.MI,,,,,Azioni,,,IT0003497176,6A3B374A-A68B-4ECD-B6DD-6E5B95072D4C
1761,14,CS EF (Lux) Dividend Europe B,1602759EU,DAXEU,0,0,1602759EU,,,,,Azioni,,,LU0168301355,FB51F188-3E77-40A0-BEAD-5158317F37F7
1085,24,TOROs on Nokia OYJ,1606729EU,DAXEU,0,1,1606729EU,,,,,Strutturati,,,,AD5FDD3A-5A24-4A91-8711-8654FC6D417C
1213,31,Hedge Funds GAM Gamco Hedge USD SHS/USD Class,1610130US,NYSE,0,0,1610130US,,,,,Investimenti alternativi,,,,27F07D62-C1E4-46DF-B0F3-0DFF9A6EE253
1695,1,ABSOLUTE RETURN EUROPE FUND RED PART SHS USD,1618006,NYSE,0,0,battle26,,,,,Azioni,,,,3B7A5A4E-6473-43D5-B39B-3B10E889C656
1670,1,FAIRFIELD REDSTONE FUND-A1,1620042,NYSE,0,0,battle4,,,,,Azioni,,,,5CE1B7A0-3A02-45E2-B12C-874C12F22B5D
1086,24,TOROs on UBS AG,1620122CH,ZH,0,1,1620122CH,,,,,Strutturati,,,,8277D146-7364-4563-85EC-2C00357420A3
1448,14,LODH Market Neutral C EUR,1628352EU,DAXEU,0,0,LU0171520504,SX5E.STX,,,,Azioni,,,LU0171520504,39B9B8CA-705F-4BE1-B377-593348D5D7DA
1677,1,PAULSON INTERNATIONAL LTD SERIES 1,1632996,NYSE,0,0,battle11,,,,,Azioni,,,,7CD46E94-33CC-4CAD-9BDB-02C30C35974F
1636,1,"Stressgen Biotech. ""A""",163427,TSE,0,0,bigmac16,,,,,Azioni,,,,3E1345FA-D0B7-4AD4-8786-8300CF56F113
941,1,Telecom Italia Common Stock,1642910EU,MIBEU,0,0,TIT.MI,,,,,Azioni,,,IT0003497168,6EEE8522-0848-4E6B-8496-2D77218DC60F
1090,24,TOROS on Kon Philips,1643554EU,ASEEU,0,1,1643554EU,,,,,Strutturati,,,CH0016435544,2492B6B1-B854-49CC-AFD4-59094CE6FC65
395,1,Dell Inc.,1647069US,NASDAQ,0,0,DELL,,,,,Azioni,,,US24702R1014,C47425E8-B19B-4644-8953-4A5AAFCF2082
1247,31,Cert. European Financials Basket,1647908EU,DAXEU,1,0,1647908EU,,,,,Azioni,,,,7B48B34E-AF10-402B-829B-90687BF404BB
1694,1,THE NEOM GLOBAL MACRO FUND CLASS B USD,1648509,NYSE,0,0,battle25,,,,,Azioni,,,,F38625CC-297E-48EF-A2F8-5D2A61FFC45E
1245,31,Gold Pro Units EURO (Quanto) II,1652740EU,DAXEU,0,0,1652740EU,,,,,Azioni,,,,04BB2224-84F6-4CC3-A48B-42E82DE596DB
1096,23,TOREROs on Novartis AG Registered Shares,1675665CH,ZH,0,1,1675665CH,,,,,Strutturati,,,CH0016756659,4059A64A-344F-402F-8BAA-2B7F53C8F6D6
1098,23,TOREROs on Royal Dutch Petroleum,1676535EU,ASEEU,0,1,1676535EU,,,,,Strutturati,,,CH0016765353,690500EE-0C57-4127-B95B-3FE2EC2FFB9A
1226,31,Cert. Baer Swiss Recovery Basket,1677450CH,ZH,1,0,1677450CH,,,,,Azioni,,,,EE5798C6-55FA-467A-84F2-0235B5EE6AB4
1134,1,Antena 3 TV,1689696EU,IBEXEU,0,0,A3TV.MAC,,,,,Azioni,,,ES0109427635,16F7757C-227D-42F3-A68A-33E561B9A317
320,1,Travelers Group Inc.,169016US,NYSE,0,0,null4,,,,,Azioni,,,,5FEC86BF-67B5-48B9-A222-4B56E90A7FB5
205,1,Time Warner Inc.,1700642US,NYSE,0,0,TWX,,,,,Azioni,,,US8873171057,CA33291F-31F6-45A5-AE70-30115B696065
1217,31,Hedge Funds GAM Diversity/Non Vtg,1703537EU,DAXEU,0,0,1703537EU,,,,,Investimenti alternativi,,,,27CA13A3-7A86-4FE6-9E57-EC5481E65A69
1218,31,Hedge Funds GAM Multi Mkt Neutr/Non Vtg EUR CL.,1703676EU,DAXEU,0,0,1703676EU,,,,,Investimenti alternativi,,,,6809D754-8202-46F8-9493-F1B2DB645976
1216,31,Hedge Funds GAM Trad V/EUR Non-Voting,1703697EU,DAXEU,0,0,1703697EU,,,,,Investimenti alternativi,,,,E18372CF-DCF8-4E5C-B179-698274D00970
1149,30,Diritti Fischer,1712684CH,ZH,1,0,1712684CH,,,,,Azioni,,,,F5898828-82C8-47F5-AD9D-DE4489E240F3
1152,30,Diritti ABB,1712685CH,ZH,1,0,1712685CH,,,,,Azioni,,,,212E0981-447A-452C-8E9C-55FFD2D47256
1140,23,TOREROs on Zurich Financial Services AG N,1714009CH,ZH,0,1,1714009CH,,,,,Strutturati,,,,8855BAF4-BB2D-4841-96FF-FD7551211F30
1440,14,UBS-ETF SMI,1714271CH,ZH,0,0,FRESMI.S,SMI.S,,,,Azioni,,,CH0017142719,B3873304-BBF7-4662-8F77-4CD1A32DCA8A
327,1,Lindt Spruengli,172007CH,ZH,1,1,null22,,,,,Azioni,,,,D47B75EE-48E3-4E5E-9C83-932C30DEDC3C
1586,1,Integrated silicon solution inc.,172043,NASDAQ,0,0,palace28,,,,,Azioni,,,,C76A0E09-5F5C-49A6-9C6B-C1479ED58458
467,1,Fischer N,175230CH,ZH,1,0,FI-N.S,,,,,Azioni,,,CH0001752309,0B782F45-BCFD-4E17-B1C9-636C6C58EA26
1228,31,Silver Pro Units EURO (Quanto),1760844EU,DAXEU,0,0,1760844EU,,,,,Azioni,,,,888D66B2-944C-4614-8736-04DA40CB9615
1248,31,Cert. Baer US Medicare Opportunity,1766877US,NYSE,1,0,1766877US,,,,,Azioni,,,,19A4E04C-67D6-41AE-BA9D-AC688CB1FB58
1164,23,TOREROs on Swiss Life Holding,1789286CH,ZH,0,1,1789286CH,,,,,Strutturati,,,CH0017892867,7BC2B443-5B5A-4DE4-AE9D-680818C751C8
1298,31,Hedge Funds GAM Multi Arbitrage CCHF N/VTG,1795396CH,ZH,0,0,1795396CH,,,,,Investimenti alternativi,,,VGG372141553,CFFFF479-3442-45D2-9C65-81E54EFA4318
1211,31,Hedge Funds GAM Multi Pacific/USD Resvd CL.,1801197US,NYSE,0,0,1801197US,,,,,Investimenti alternativi,,,,318343F5-64BE-41E5-92C7-7FFC5F8DA05F
1370,16,Japan Real Estate Perles 16-03-06,1811742JP,TYO,0,0,JAPIM-JPY.S,,,,,Strutturati,,,CH0018117421,F421A2CE-871E-4D3F-8676-F2A107DC94F3
1188,29,Index Certificates on CSFB/Tremont Investable Hedge Fund Index,1812095EU,DAXEU,0,0,1812095EU,,,,,Investimenti alternativi,,,XS0188392376,749D31ED-5A14-4812-919A-34E2FC0CE2F8
1682,1,FOCUS ENHANCED ARBITRAGE FUND CALSS A,1817529,NYSE,0,0,battle14,,,,,Azioni,,,,F86B8714-933B-4877-A30B-5D4F0C36A2B8
1197,30,Rights on Holcim,1819027CH,ZH,1,0,1819027CH,,,,,Azioni,,,,20DD1C98-3CDC-404F-BC78-5AAA9D37CB32
1232,25,Cert. Baer Div.Immobilienfds Bskt II,1820126CH,ZH,1,0,1820126CH,,,,,Azioni,,,,38CF62A9-7B63-4FBD-93F1-1C764D31D222
1175,24,TOROs on Nokia OYJ Bearer Shares,1823527EU,DAXEU,0,1,1823527EU,,,,,Strutturati,,,CH0018235272,770F9ADD-19EB-4F1E-B944-BEB187D5E2A8
1765,15,Lyxor Gold Bullion,1831729US,NASDAQ,0,0,GBS.L,,,,,Azioni,,,GB00B00FHZ82,70618426-723C-49B8-BE15-29348E86A720
1198,30,Rights on Swiss Life Holding,1846108CH,ZH,1,0,1846108CH,,,,,Azioni,,,,11B398D5-554C-4335-92B1-58A9F05D9E54
1526,1,Deutsche Postbank,1857493EU,DAXEU,0,0,DPB.XE,,,,,Azioni,,,DE0008001009,6E10FA7C-1826-47A2-9CAE-5E48DDE553BB
1707,1,Synthes,1863105CH,ZH,0,0,SYST.S,,,,,Azioni,,,US87162M4096,D5F67DCE-B1F8-4756-AAF9-EFDA96F794D6
1822,29,BAC Mining Regions,1864915CH,ZH,0,0,1864915CH,,,,,Investimenti alternativi,,,1864915CH,0FACD48C-AFD8-4FD2-B1B4-86E6154A8491
1681,1,YORK INVESTMENT LTD CLASS A,1869258,NYSE,0,0,battle13,,,,,Azioni,,,,4AA7B2AA-C27F-40E9-B646-B3909CF70625
151,1,Acerinox SA Common Stock,1876417EU,IBEXEU,0,0,ACX.MAC,,,,,Azioni,,,ES0132105018,5652458E-990C-4E18-92EF-103D88A1E4A7
1284,31,Cert. on Gold EURO (Quanto) III,1932694EU,DAXEU,0,0,1932694EU,,,,,Azioni,,,GB00B02QG635,9BC4F8C8-FA3D-476D-94DF-6250A4835F31
635,1,Las Vegas Sands,1946078US,NYSE,0,0,LVS,,,,,Azioni,,,US5178341070,74680D1E-9006-4A99-B5BF-09F41333E847
1205,23,TOREROs on Novartis AG Registered Shares,1955439CH,ZH,0,1,1955439CH,,,,,Strutturati,,,CH0019554390,613D7E0B-0A9D-4C19-ADD3-D9E6B565EA88
1227,17,Cert. Baer Swiss Selection Basket,1964070CH,ZH,1,0,1964070CH,,,,,Azioni,,,,FAD61FD5-821D-4B88-BC12-2B1E0DCB8A6E
1884,25,UBS WM Global Property Fund EUR,1968401EU,DAXEU,0,0,1968401EU,,,,,Azioni,,,GB00B0386M46,36C94579-77FD-4302-B8F8-46EB11BCD3C7
1689,1,PARADIGM GLOBAL FUND I LTD CLASS I USD,1973896,NYSE,0,0,battle20,,,,,Azioni,,,,2C916D0B-43D4-4F21-9457-CA84FAD47A46
1948,1,Cintra,1978482EU,IBEXEU,0,0,FER.MAC,,,,,Azioni,,,ES0118900010,AF68C5B1-E20F-4145-BE05-1EAE9001CBFB
1206,23,TOREROs on Nokia OYJ,1979315EU,DAXEU,0,1,1979315EU,,,,,Strutturati,,,CH0019793154,50C8CFB0-4578-4BF8-879F-63DDCAB65B13
804,1,Royal Dutch Shell,1987674EU,ASEEU,0,0,RDSA.AS,,,,,Azioni,,,GB00B03MLX29,8A9C1F4C-2FA0-48CA-921A-EF5EE8544338
1444,14,LODH Invest European Small & Mid Caps Fund A,198795EU,DAXEU,0,0,LU0011823316EUR.SUF,,,,,Azioni,,,LU0011823316,4CF55A78-71D4-4D40-8530-1D68EA314F40
1692,1,MELLON OFFSHORE GLOBAL OPP FUND,1990631,NYSE,0,0,battle23,,,,,Azioni,,,,79441BE1-9E77-4EB4-BF07-B32D9DBB1346
1657,1,Tipico Spa,19948,MIBEU,0,0,bigmac35,,,,,Azioni,,,,7BB8EF7E-5867-41D6-9298-5BA807BACBE1
1207,9,Certificate PLUS su Nokia OYJ,1997006EU,DAXEU,0,0,1997006EU,,,,,Strutturati,,,GB00B040GR45,F83C3D04-2383-4230-B280-D64637AFDE2C
1691,1,GLS OFFSHORE GLOBAL OPP. FUND CLASS BNR S1,1997680,NYSE,0,0,battle22,,,,,Azioni,,,,2F1DB4F5-B37A-4284-93FE-AABAEB98D243
170,1,AGF,201655EU,CACEU,0,0,AGF.PA,,,,,Azioni,,,FR0000125924,3A9A7DF1-3C2B-4D03-86EE-8778638E31B7
1922,29,CA Funds Arbitrage Var 2,2048589US,NYSE,0,0,2048589US,,,,,Investimenti alternativi,,,LU0210817952,B51C0115-5A63-4F06-87F5-1431DEF08748
1306,23,TOREROs on ING Groep,2054049EU,ASEEU,0,0,2054049EU,,,,,Strutturati,,,CH0020540495,4B1CAC63-E2CA-435E-BE12-AA8116B625E9
1398,14,Liongate SPC - Liongate Multi-Strategy Fund,2061549US,NYSE,0,0,2061549US,,,,,Azioni,,,KYG5521W1015,499D29E2-D6E1-4E59-ABDE-C6464A9B7CC5
1775,29,Liongate Multi Strategy Segr. Portfolio,2061551,DAXEU,0,0,2061551,,,,,Investimenti alternativi,,,KYG5521W1197,AD12393A-E919-42D8-A64E-CB5505D153D5
1835,14,Unita Maverick Em Mkt,2062342US,NYSE,0,0,2062342US,,,,,Azioni,,,VGG591441081,CDC30AC9-CC7D-4CEF-9601-6C9992BDB613
1407,1,Daiichi Sankyo,2082619JP,TYO,0,0,4568.T,,,,,Azioni,,,JP3475350009,EC382B67-5075-48F1-835B-26EBE55DCB44
1495,1,Arpida N,2121806CH,ZH,0,0,ARPN.S,,,,,Azioni,,,CH0021218067,0346B069-FA7F-4AD1-8908-9CBB1CCCEBF0
1402,1,Seven & I Holdings,2131750JP,TYO,0,0,3382.T,,,,,Azioni,,,JP3422950000,512D0452-8BC0-46C4-8592-BCBBA3246294
1135,1,Antena 3 TV,2133509EU,IBEXEU,0,0,A3TV.MAC,,,,,Azioni,,,ES0109427734,2E5B3346-A367-42F2-8860-B384D06CE51A
1779,14,Vontobel Emerging Markets Eq,2143009,DAXEU,0,0,2143009,,,,,Azioni,,,LU0218912235,06100814-0DD5-448F-8460-296EFE3EA57D
1498,1,Speedel Holding N,2148388CH,ZH,0,0,SPPN.S,,,,,Azioni,,,CH0021483885,4638AD93-5C06-44C6-81ED-53EC106CF02B
1400,1,Panalpina N,216808CH,ZH,1,0,PWTN.S,,,,,Azioni,,,CH0002168083,8DFDC53B-DB01-446E-849A-1039FD3BE5D3
1823,29,FIM Long-Invest PCC,2177901CH,ZH,0,0,2177901CH,,,,,Investimenti alternativi,,,2177901CH,EDEE3A25-B331-443C-BB0C-347905E89A36
16,4,CS-MMF USD,218485US,NASDAQ,0,0,218485US,,,,,Azioni,,,,9EAF8DCC-49F6-42DC-B55C-A9330C3C15AC
17,4,CS-MMF-CHF,218486CH,ZH,0,0,218486CH,,,,,Azioni,,,,C6DA45F5-7D22-4DB5-9EC6-D223DD4AEE46
261,4,CS-MMF ITL,218491IT,MIB,0,0,218491IT,,,,,Azioni,,,,4A621C8B-C18F-4D0E-B45F-35EAEF0DDEFD
778,1,Banco Popular,2197353EU,IBEXEU,0,0,POP.MAC,,,,,Azioni,,,ES0113790531,28EA3591-11DF-40CC-A4A3-8FD52EE4136E
1703,14,HSBC GIF Korean Equity AC,2201934US,NYSE,0,0,LU0223212266,,,,,Azioni,,,LU0223212266,250A5916-5394-4549-9C63-9694D89813F3
1824,29,GEMS LOW VOLATILITY FUND SICAV,2205950CH,ZH,0,0,2205950CH,,,,,Investimenti alternativi,,,2205950CH,F4EC2320-6160-40B3-9CE5-293C3A603994
1394,14,GEMS PROGRESSIVE FUND SICAV,2206047US,NYSE,0,0,2206047US,,,,,Azioni,,,LU0221730731,9291BE73-13F4-46CA-A690-D65AED1DEFE8
1051,1,Zellweger,221342CH,ZH,1,0,ZEL.S,,,,,Azioni,,,,7CDD05A1-6AA4-4A91-8339-4366628DF2D7
1747,1,ARCELOR MITTAL,2225769EU,CACEU,0,0,MT.AS,,,,,Azioni,,,NL0000361947,5DF45FBE-10DE-4E03-9CC0-754DB09BC2E8
1391,14,AJW OFFSHORE LTD SERIES 08/05,2235208US,NYSE,0,0,2235208US,,,,,Azioni,,,QT0022352089,884AEC80-AB0A-4CC1-892A-701D256278D6
1935,14,Robeco US Premium Equities,2242466US,NYSE,0,0,2242466US,,,,,Azioni,,,LU0226953718,69B40DF0-764B-4B5E-93AD-439A51785F41
1925,29,Active Alpha Fund,2243962US,NYSE,0,0,2243962US,,,,,Investimenti alternativi,,,LU0012181318,6499ED28-ACB5-4503-8185-0D8D9E7B7006
1396,14,Mellon Offshore Global Opportunity Fund Ltd,2249753US,NYSE,0,0,2249753US,,,,,Azioni,,,,70EC8A7D-1ED5-4A20-A315-7F42F7C83852
1548,29,Platinum Global Dividend Fund,2265565,DAXEU,0,0,2265565,,,,,Investimenti alternativi,,,KYG712661118,BAE75229-086A-474C-A12B-9EEF8600C827
1757,1,Schifffahrtsgesellschaft des Vierwaldstaettersees,227567CH,ZH,0,0,227567CH,,,,,Azioni,,,CH0002275672,FF626977-D725-4098-8311-63285B518378
1758,1,Seebad Luzern,229982CH,ZH,0,0,229982CH,,,,,Azioni,,,CH0002299821,F3A3D7A3-A1DA-4372-8DD5-7324DB4104F3
1436,14,LODH Invest - The Europe Fund,230874EU,DAXEU,0,0,LU0049412769EUR.SUF,SX5P.STX,,,,Azioni,,,LU0049412769,8062A255-4847-49D7-A1A0-9F9A6AB8C8D7
925,1,AT&T,230973CH,ZH,0,0,T.S,,,,,Azioni,,,,008310E5-E7C2-4CAC-BEC7-5FE6A0DF8DF6
924,1,AT&T Corp.,2342429US,NYSE,0,0,T,,,,,Azioni,,,,3C0E6AA8-4327-48FD-82FC-B3CCA276960D
675,1,TELENT Plc,2355662GB,LDN,0,0,TLNT.L,,,,,Azioni,,,GB0033354423,9F23AF28-C234-4D43-B29E-9C85AD69CE98
913,1,SULZER N,237645CH,ZH,1,0,SUN.S,,,,,Azioni,,,CH0002376454,AA592D9C-F86D-4616-9880-7E0243352FC5
1878,14,UBS Structured SICAV Rogers Int Commodity,2384315US,NYSE,0,0,LU0239752032USD.SUF,,,,,Azioni,,,LU0239752032,6DCA5082-FF0B-4340-99CC-3623FB8ABA2D
1886,14,CL Energy Equity Fund,2388494US,NYSE,0,0,2388494US,,,,,Azioni,,,LU0240067867,5E695A63-DAA4-4C38-8575-AF8D99793B4B
266,31,LGT PS,241819CH,ZH,1,0,241819CH,,,,,Azioni,,,,12FE3296-D1DE-4233-A73F-F6BFCB01C570
1600,1,Parti Ostvalor,242300,DAXEU,0,0,palace42,,,,,Azioni,,,,40C0B19C-C697-4DDE-9626-FCC2D3A33B8C
